Requested ordering: DYNAMIC_LARGEST_FIRST
Coloring distance: DISTANCE_ONE
Input graph: C:\Users\riyat\Documents\Thesis Implementations\data\raw\matrices\bcsstk06.mtx

 Coloring | DYNAMIC_LARGEST_FIRST Ordering | C:\Users\riyat\Documents\Thesis Implementations\data\raw\matrices\bcsstk06.mtx


[Total Colors = 12]
[Vertex Count = 420; Edge Count = 3720]
[Ordering Time = 0.001; Coloring Time = 0]

Number of ordered vertices: 420
Order Position 150 -> Vertex 136
Order Position 151 -> Vertex 186
Order Position 152 -> Vertex 241
Order Position 153 -> Vertex 232
Order Position 154 -> Vertex 234
Order Position 155 -> Vertex 5
Order Position 156 -> Vertex 135
Order Position 157 -> Vertex 412
Order Position 158 -> Vertex 184
Order Position 159 -> Vertex 303
Order Position 160 -> Vertex 183
Order Position 161 -> Vertex 196
Order Position 162 -> Vertex 219
Order Position 163 -> Vertex 247
Order Position 164 -> Vertex 258
Order Position 165 -> Vertex 388
Order Position 166 -> Vertex 231
Order Position 167 -> Vertex 220
Order Position 168 -> Vertex 271
Order Position 169 -> Vertex 279
Order Position 170 -> Vertex 280
Order Position 171 -> Vertex 50
Order Position 172 -> Vertex 400
Order Position 173 -> Vertex 235
Order Position 174 -> Vertex 174
Order Position 175 -> Vertex 16
Order Position 176 -> Vertex 129
Order Position 177 -> Vertex 246
Order Position 178 -> Vertex 213
Order Position 179 -> Vertex 297
Order Position 180 -> Vertex 374
Order Position 181 -> Vertex 19
Order Position 182 -> Vertex 28
Order Position 183 -> Vertex 45
Order Position 184 -> Vertex 49
Order Position 185 -> Vertex 296
Order Position 186 -> Vertex 122
Order Position 187 -> Vertex 130
Order Position 188 -> Vertex 243
Order Position 189 -> Vertex 415
Order Position 190 -> Vertex 255
Order Position 191 -> Vertex 290
Order Position 192 -> Vertex 206
Order Position 193 -> Vertex 48
Order Position 194 -> Vertex 218
Order Position 195 -> Vertex 33
Order Position 196 -> Vertex 295
Order Position 197 -> Vertex 132
Order Position 198 -> Vertex 382
Order Position 199 -> Vertex 10
Order Position 200 -> Vertex 370
Order Position 201 -> Vertex 118
Order Position 202 -> Vertex 171
Order Position 203 -> Vertex 300
Order Position 204 -> Vertex 36
Order Position 205 -> Vertex 212
Order Position 206 -> Vertex 372
Order Position 207 -> Vertex 128
Order Position 208 -> Vertex 202
Order Position 209 -> Vertex 73
Order Position 210 -> Vertex 62
Order Position 211 -> Vertex 25
Order Position 212 -> Vertex 406
Order Position 213 -> Vertex 359
Order Position 214 -> Vertex 322
Order Position 215 -> Vertex 310
Order Position 216 -> Vertex 288
Order Position 217 -> Vertex 154
Order Position 218 -> Vertex 348
Order Position 219 -> Vertex 146
Order Position 220 -> Vertex 385
Order Position 221 -> Vertex 275
Order Position 222 -> Vertex 193
Order Position 223 -> Vertex 98
Order Position 224 -> Vertex 110
Order Position 225 -> Vertex 263
Order Position 226 -> Vertex 396
Order Position 227 -> Vertex 46
Order Position 228 -> Vertex 120
Order Position 229 -> Vertex 227
Order Position 230 -> Vertex 230
Order Position 231 -> Vertex 266
Order Position 232 -> Vertex 107
Order Position 233 -> Vertex 95
Order Position 234 -> Vertex 143
Order Position 235 -> Vertex 347
Order Position 236 -> Vertex 156
Order Position 237 -> Vertex 313
Order Position 238 -> Vertex 325
Order Position 239 -> Vertex 361
Order Position 240 -> Vertex 409
Order Position 241 -> Vertex 24
Order Position 242 -> Vertex 60
Order Position 243 -> Vertex 72
Order Position 244 -> Vertex 134
Order Position 245 -> Vertex 211
Order Position 246 -> Vertex 301
Order Position 247 -> Vertex 179
Order Position 248 -> Vertex 38
Order Position 249 -> Vertex 14
Order Position 250 -> Vertex 394
Order Position 251 -> Vertex 286
Order Position 252 -> Vertex 239
Order Position 253 -> Vertex 201
Order Position 254 -> Vertex 384
Order Position 255 -> Vertex 191
Order Position 256 -> Vertex 47
Order Position 257 -> Vertex 395
Order Position 258 -> Vertex 11
Order Position 259 -> Vertex 180
Order Position 260 -> Vertex 294
Order Position 261 -> Vertex 210
Order Position 262 -> Vertex 126
Order Position 263 -> Vertex 69
Order Position 264 -> Vertex 57
Order Position 265 -> Vertex 21
Order Position 266 -> Vertex 405
Order Position 267 -> Vertex 357
Order Position 268 -> Vertex 321
Order Position 269 -> Vertex 309
Order Position 270 -> Vertex 153
Order Position 271 -> Vertex 345
Order Position 272 -> Vertex 141
Order Position 273 -> Vertex 93
Order Position 274 -> Vertex 105
Order Position 275 -> Vertex 242
Order Position 276 -> Vertex 264
Order Position 277 -> Vertex 373
Order Position 278 -> Vertex 386
Order Position 279 -> Vertex 287
Order Position 280 -> Vertex 121
Order Position 281 -> Vertex 204
Order Position 282 -> Vertex 278
Order Position 283 -> Vertex 34
Order Position 284 -> Vertex 37
Order Position 285 -> Vertex 285
Order Position 286 -> Vertex 369
Order Position 287 -> Vertex 96
Order Position 288 -> Vertex 144
Order Position 289 -> Vertex 349
Order Position 290 -> Vertex 157
Order Position 291 -> Vertex 312
Order Position 292 -> Vertex 324
Order Position 293 -> Vertex 360
Order Position 294 -> Vertex 408
Order Position 295 -> Vertex 23
Order Position 296 -> Vertex 59
Order Position 297 -> Vertex 71
Order Position 298 -> Vertex 131
Order Position 299 -> Vertex 215
Order Position 300 -> Vertex 299
Order Position 301 -> Vertex 9
Order Position 302 -> Vertex 393
Order Position 303 -> Vertex 42
Order Position 304 -> Vertex 108
Order Position 305 -> Vertex 205
Order Position 306 -> Vertex 265
Order Position 307 -> Vertex 117
Order Position 308 -> Vertex 240
Order Position 309 -> Vertex 381
Order Position 310 -> Vertex 194
Order Position 311 -> Vertex 169
Order Position 312 -> Vertex 86
Order Position 313 -> Vertex 337
Order Position 314 -> Vertex 254
Order Position 315 -> Vertex 181
Order Position 316 -> Vertex 338
Order Position 317 -> Vertex 85
Order Position 318 -> Vertex 170
Order Position 319 -> Vertex 192
Order Position 320 -> Vertex 398
Order Position 321 -> Vertex 13
Order Position 322 -> Vertex 302
Order Position 323 -> Vertex 217
Order Position 324 -> Vertex 133
Order Position 325 -> Vertex 74
Order Position 326 -> Vertex 61
Order Position 327 -> Vertex 26
Order Position 328 -> Vertex 410
Order Position 329 -> Vertex 362
Order Position 330 -> Vertex 326
Order Position 331 -> Vertex 314
Order Position 332 -> Vertex 158
Order Position 333 -> Vertex 350
Order Position 334 -> Vertex 145
Order Position 335 -> Vertex 97
Order Position 336 -> Vertex 376
Order Position 337 -> Vertex 292
Order Position 338 -> Vertex 274
Order Position 339 -> Vertex 207
Order Position 340 -> Vertex 208
Order Position 341 -> Vertex 124
Order Position 342 -> Vertex 253
Order Position 343 -> Vertex 44
Order Position 344 -> Vertex 291
Order Position 345 -> Vertex 226
Order Position 346 -> Vertex 125
Order Position 347 -> Vertex 273
Order Position 348 -> Vertex 377
Order Position 349 -> Vertex 106
Order Position 350 -> Vertex 228
Order Position 351 -> Vertex 333
Order Position 352 -> Vertex 81
Order Position 353 -> Vertex 167
Order Position 354 -> Vertex 249
Order Position 355 -> Vertex 4
Order Position 356 -> Vertex 0
Order Position 357 -> Vertex 251
Order Position 358 -> Vertex 165
Order Position 359 -> Vertex 83
Order Position 360 -> Vertex 335
Order Position 361 -> Vertex 225
Order Position 362 -> Vertex 109
Order Position 363 -> Vertex 375
Order Position 364 -> Vertex 276
Order Position 365 -> Vertex 123
Order Position 366 -> Vertex 229
Order Position 367 -> Vertex 293
Order Position 368 -> Vertex 43
Order Position 369 -> Vertex 252
Order Position 370 -> Vertex 119
Order Position 371 -> Vertex 203
Order Position 372 -> Vertex 209
Order Position 373 -> Vertex 277
Order Position 374 -> Vertex 289
Order Position 375 -> Vertex 371
Order Position 376 -> Vertex 94
Order Position 377 -> Vertex 142
Order Position 378 -> Vertex 346
Order Position 379 -> Vertex 155
Order Position 380 -> Vertex 311
Order Position 381 -> Vertex 323
Order Position 382 -> Vertex 358
Order Position 383 -> Vertex 407
Order Position 384 -> Vertex 22
Order Position 385 -> Vertex 58
Order Position 386 -> Vertex 70
Order Position 387 -> Vertex 127
Order Position 388 -> Vertex 214
Order Position 389 -> Vertex 298
Order Position 390 -> Vertex 12
Order Position 391 -> Vertex 397
Order Position 392 -> Vertex 189
Order Position 393 -> Vertex 168
Order Position 394 -> Vertex 84
Order Position 395 -> Vertex 336
Order Position 396 -> Vertex 178
Order Position 397 -> Vertex 177
Order Position 398 -> Vertex 190
Order Position 399 -> Vertex 383
Order Position 400 -> Vertex 379
Order Position 401 -> Vertex 238
Order Position 402 -> Vertex 237
Order Position 403 -> Vertex 262
Order Position 404 -> Vertex 261
Order Position 405 -> Vertex 40
Order Position 406 -> Vertex 35
Order Position 407 -> Vertex 39
Order Position 408 -> Vertex 380
Order Position 409 -> Vertex 378
Order Position 410 -> Vertex 41
Order Position 411 -> Vertex 418
Order Position 412 -> Vertex 250
Order Position 413 -> Vertex 417
Order Position 414 -> Vertex 166
Order Position 415 -> Vertex 334
Order Position 416 -> Vertex 82
Order Position 417 -> Vertex 2
Order Position 418 -> Vertex 1
Order Position 419 -> Vertex 419
Valid coloring check not yet implemented in runner output.
Number of colored vertices: 420
Vertex 0 -> Color 0
Vertex 1 -> Color 1
Vertex 2 -> Color 0
Vertex 3 -> Color 2
Vertex 4 -> Color 5
Vertex 5 -> Color 4
Vertex 6 -> Color 1
Vertex 7 -> Color 0
Vertex 8 -> Color 3
Vertex 9 -> Color 9
Vertex 10 -> Color 6
Vertex 11 -> Color 8
Vertex 12 -> Color 11
Vertex 13 -> Color 10
Vertex 14 -> Color 7
Vertex 15 -> Color 3
Vertex 16 -> Color 4
Vertex 17 -> Color 2
Vertex 18 -> Color 1
Vertex 19 -> Color 5
Vertex 20 -> Color 0
Vertex 21 -> Color 8
Vertex 22 -> Color 11
Vertex 23 -> Color 9
Vertex 24 -> Color 7
Vertex 25 -> Color 6
Vertex 26 -> Color 10
Vertex 27 -> Color 3
Vertex 28 -> Color 5
Vertex 29 -> Color 1
Vertex 30 -> Color 0
Vertex 31 -> Color 4
Vertex 32 -> Color 2
Vertex 33 -> Color 6
Vertex 34 -> Color 9
Vertex 35 -> Color 11
Vertex 36 -> Color 7
Vertex 37 -> Color 10
Vertex 38 -> Color 8
Vertex 39 -> Color 0
Vertex 40 -> Color 0
Vertex 41 -> Color 0
Vertex 42 -> Color 0
Vertex 43 -> Color 2
Vertex 44 -> Color 1
Vertex 45 -> Color 7
Vertex 46 -> Color 10
Vertex 47 -> Color 11
Vertex 48 -> Color 9
Vertex 49 -> Color 8
Vertex 50 -> Color 6
Vertex 51 -> Color 1
Vertex 52 -> Color 5
Vertex 53 -> Color 2
Vertex 54 -> Color 3
Vertex 55 -> Color 4
Vertex 56 -> Color 0
Vertex 57 -> Color 8
Vertex 58 -> Color 11
Vertex 59 -> Color 9
Vertex 60 -> Color 7
Vertex 61 -> Color 10
Vertex 62 -> Color 6
Vertex 63 -> Color 2
Vertex 64 -> Color 5
Vertex 65 -> Color 3
Vertex 66 -> Color 1
Vertex 67 -> Color 4
Vertex 68 -> Color 0
Vertex 69 -> Color 8
Vertex 70 -> Color 11
Vertex 71 -> Color 9
Vertex 72 -> Color 7
Vertex 73 -> Color 6
Vertex 74 -> Color 10
Vertex 75 -> Color 4
Vertex 76 -> Color 2
Vertex 77 -> Color 1
Vertex 78 -> Color 3
Vertex 79 -> Color 5
Vertex 80 -> Color 0
Vertex 81 -> Color 1
Vertex 82 -> Color 0
Vertex 83 -> Color 4
Vertex 84 -> Color 8
Vertex 85 -> Color 7
Vertex 86 -> Color 6
Vertex 87 -> Color 4
Vertex 88 -> Color 5
Vertex 89 -> Color 3
Vertex 90 -> Color 0
Vertex 91 -> Color 1
Vertex 92 -> Color 2
Vertex 93 -> Color 8
Vertex 94 -> Color 11
Vertex 95 -> Color 7
Vertex 96 -> Color 9
Vertex 97 -> Color 10
Vertex 98 -> Color 6
Vertex 99 -> Color 3
Vertex 100 -> Color 5
Vertex 101 -> Color 2
Vertex 102 -> Color 1
Vertex 103 -> Color 4
Vertex 104 -> Color 0
Vertex 105 -> Color 8
Vertex 106 -> Color 10
Vertex 107 -> Color 7
Vertex 108 -> Color 9
Vertex 109 -> Color 11
Vertex 110 -> Color 6
Vertex 111 -> Color 3
Vertex 112 -> Color 5
Vertex 113 -> Color 2
Vertex 114 -> Color 1
Vertex 115 -> Color 4
Vertex 116 -> Color 0
Vertex 117 -> Color 10
Vertex 118 -> Color 7
Vertex 119 -> Color 11
Vertex 120 -> Color 8
Vertex 121 -> Color 9
Vertex 122 -> Color 6
Vertex 123 -> Color 1
Vertex 124 -> Color 0
Vertex 125 -> Color 0
Vertex 126 -> Color 1
Vertex 127 -> Color 2
Vertex 128 -> Color 0
Vertex 129 -> Color 6
Vertex 130 -> Color 7
Vertex 131 -> Color 10
Vertex 132 -> Color 8
Vertex 133 -> Color 11
Vertex 134 -> Color 9
Vertex 135 -> Color 4
Vertex 136 -> Color 4
Vertex 137 -> Color 1
Vertex 138 -> Color 3
Vertex 139 -> Color 2
Vertex 140 -> Color 0
Vertex 141 -> Color 8
Vertex 142 -> Color 11
Vertex 143 -> Color 7
Vertex 144 -> Color 9
Vertex 145 -> Color 10
Vertex 146 -> Color 6
Vertex 147 -> Color 1
Vertex 148 -> Color 4
Vertex 149 -> Color 0
Vertex 150 -> Color 2
Vertex 151 -> Color 3
Vertex 152 -> Color 1
Vertex 153 -> Color 8
Vertex 154 -> Color 6
Vertex 155 -> Color 11
Vertex 156 -> Color 7
Vertex 157 -> Color 9
Vertex 158 -> Color 10
Vertex 159 -> Color 4
Vertex 160 -> Color 2
Vertex 161 -> Color 1
Vertex 162 -> Color 3
Vertex 163 -> Color 5
Vertex 164 -> Color 0
Vertex 165 -> Color 4
Vertex 166 -> Color 0
Vertex 167 -> Color 1
Vertex 168 -> Color 8
Vertex 169 -> Color 5
Vertex 170 -> Color 6
Vertex 171 -> Color 7
Vertex 172 -> Color 3
Vertex 173 -> Color 2
Vertex 174 -> Color 4
Vertex 175 -> Color 0
Vertex 176 -> Color 1
Vertex 177 -> Color 9
Vertex 178 -> Color 5
Vertex 179 -> Color 6
Vertex 180 -> Color 8
Vertex 181 -> Color 7
Vertex 182 -> Color 3
Vertex 183 -> Color 5
Vertex 184 -> Color 4
Vertex 185 -> Color 1
Vertex 186 -> Color 4
Vertex 187 -> Color 2
Vertex 188 -> Color 0
Vertex 189 -> Color 7
Vertex 190 -> Color 8
Vertex 191 -> Color 6
Vertex 192 -> Color 8
Vertex 193 -> Color 5
Vertex 194 -> Color 7
Vertex 195 -> Color 4
Vertex 196 -> Color 4
Vertex 197 -> Color 1
Vertex 198 -> Color 3
Vertex 199 -> Color 2
Vertex 200 -> Color 0
Vertex 201 -> Color 5
Vertex 202 -> Color 7
Vertex 203 -> Color 9
Vertex 204 -> Color 8
Vertex 205 -> Color 3
Vertex 206 -> Color 6
Vertex 207 -> Color 0
Vertex 208 -> Color 0
Vertex 209 -> Color 1
Vertex 210 -> Color 3
Vertex 211 -> Color 1
Vertex 212 -> Color 0
Vertex 213 -> Color 5
Vertex 214 -> Color 9
Vertex 215 -> Color 7
Vertex 216 -> Color 2
Vertex 217 -> Color 8
Vertex 218 -> Color 6
Vertex 219 -> Color 4
Vertex 220 -> Color 4
Vertex 221 -> Color 0
Vertex 222 -> Color 3
Vertex 223 -> Color 2
Vertex 224 -> Color 1
Vertex 225 -> Color 8
Vertex 226 -> Color 7
Vertex 227 -> Color 5
Vertex 228 -> Color 7
Vertex 229 -> Color 8
Vertex 230 -> Color 6
Vertex 231 -> Color 1
Vertex 232 -> Color 2
Vertex 233 -> Color 0
Vertex 234 -> Color 2
Vertex 235 -> Color 4
Vertex 236 -> Color 1
Vertex 237 -> Color 8
Vertex 238 -> Color 8
Vertex 239 -> Color 5
Vertex 240 -> Color 7
Vertex 241 -> Color 3
Vertex 242 -> Color 6
Vertex 243 -> Color 2
Vertex 244 -> Color 2
Vertex 245 -> Color 1
Vertex 246 -> Color 4
Vertex 247 -> Color 4
Vertex 248 -> Color 0
Vertex 249 -> Color 1
Vertex 250 -> Color 0
Vertex 251 -> Color 3
Vertex 252 -> Color 8
Vertex 253 -> Color 6
Vertex 254 -> Color 5
Vertex 255 -> Color 7
Vertex 256 -> Color 3
Vertex 257 -> Color 2
Vertex 258 -> Color 4
Vertex 259 -> Color 0
Vertex 260 -> Color 1
Vertex 261 -> Color 9
Vertex 262 -> Color 9
Vertex 263 -> Color 5
Vertex 264 -> Color 8
Vertex 265 -> Color 7
Vertex 266 -> Color 6
Vertex 267 -> Color 3
Vertex 268 -> Color 2
Vertex 269 -> Color 1
Vertex 270 -> Color 2
Vertex 271 -> Color 3
Vertex 272 -> Color 0
Vertex 273 -> Color 5
Vertex 274 -> Color 3
Vertex 275 -> Color 6
Vertex 276 -> Color 8
Vertex 277 -> Color 8
Vertex 278 -> Color 7
Vertex 279 -> Color 4
Vertex 280 -> Color 4
Vertex 281 -> Color 1
Vertex 282 -> Color 3
Vertex 283 -> Color 2
Vertex 284 -> Color 0
Vertex 285 -> Color 7
Vertex 286 -> Color 7
Vertex 287 -> Color 8
Vertex 288 -> Color 5
Vertex 289 -> Color 3
Vertex 290 -> Color 6
Vertex 291 -> Color 0
Vertex 292 -> Color 0
Vertex 293 -> Color 1
Vertex 294 -> Color 2
Vertex 295 -> Color 1
Vertex 296 -> Color 0
Vertex 297 -> Color 6
Vertex 298 -> Color 11
Vertex 299 -> Color 9
Vertex 300 -> Color 7
Vertex 301 -> Color 8
Vertex 302 -> Color 10
Vertex 303 -> Color 4
Vertex 304 -> Color 4
Vertex 305 -> Color 1
Vertex 306 -> Color 3
Vertex 307 -> Color 2
Vertex 308 -> Color 0
Vertex 309 -> Color 8
Vertex 310 -> Color 6
Vertex 311 -> Color 11
Vertex 312 -> Color 9
Vertex 313 -> Color 7
Vertex 314 -> Color 10
Vertex 315 -> Color 3
Vertex 316 -> Color 5
Vertex 317 -> Color 1
Vertex 318 -> Color 2
Vertex 319 -> Color 4
Vertex 320 -> Color 0
Vertex 321 -> Color 8
Vertex 322 -> Color 6
Vertex 323 -> Color 11
Vertex 324 -> Color 9
Vertex 325 -> Color 7
Vertex 326 -> Color 10
Vertex 327 -> Color 4
Vertex 328 -> Color 2
Vertex 329 -> Color 1
Vertex 330 -> Color 3
Vertex 331 -> Color 5
Vertex 332 -> Color 0
Vertex 333 -> Color 1
Vertex 334 -> Color 0
Vertex 335 -> Color 4
Vertex 336 -> Color 8
Vertex 337 -> Color 6
Vertex 338 -> Color 7
Vertex 339 -> Color 3
Vertex 340 -> Color 5
Vertex 341 -> Color 4
Vertex 342 -> Color 0
Vertex 343 -> Color 2
Vertex 344 -> Color 1
Vertex 345 -> Color 8
Vertex 346 -> Color 11
Vertex 347 -> Color 7
Vertex 348 -> Color 6
Vertex 349 -> Color 9
Vertex 350 -> Color 10
Vertex 351 -> Color 2
Vertex 352 -> Color 5
Vertex 353 -> Color 3
Vertex 354 -> Color 1
Vertex 355 -> Color 4
Vertex 356 -> Color 0
Vertex 357 -> Color 8
Vertex 358 -> Color 11
Vertex 359 -> Color 6
Vertex 360 -> Color 9
Vertex 361 -> Color 7
Vertex 362 -> Color 10
Vertex 363 -> Color 2
Vertex 364 -> Color 5
Vertex 365 -> Color 3
Vertex 366 -> Color 1
Vertex 367 -> Color 4
Vertex 368 -> Color 0
Vertex 369 -> Color 10
Vertex 370 -> Color 7
Vertex 371 -> Color 11
Vertex 372 -> Color 8
Vertex 373 -> Color 9
Vertex 374 -> Color 6
Vertex 375 -> Color 1
Vertex 376 -> Color 0
Vertex 377 -> Color 0
Vertex 378 -> Color 0
Vertex 379 -> Color 0
Vertex 380 -> Color 0
Vertex 381 -> Color 10
Vertex 382 -> Color 6
Vertex 383 -> Color 11
Vertex 384 -> Color 8
Vertex 385 -> Color 7
Vertex 386 -> Color 9
Vertex 387 -> Color 2
Vertex 388 -> Color 5
Vertex 389 -> Color 3
Vertex 390 -> Color 1
Vertex 391 -> Color 4
Vertex 392 -> Color 0
Vertex 393 -> Color 9
Vertex 394 -> Color 7
Vertex 395 -> Color 8
Vertex 396 -> Color 6
Vertex 397 -> Color 11
Vertex 398 -> Color 10
Vertex 399 -> Color 1
Vertex 400 -> Color 4
Vertex 401 -> Color 2
Vertex 402 -> Color 2
Vertex 403 -> Color 3
Vertex 404 -> Color 0
Vertex 405 -> Color 8
Vertex 406 -> Color 6
Vertex 407 -> Color 11
Vertex 408 -> Color 9
Vertex 409 -> Color 7
Vertex 410 -> Color 10
Vertex 411 -> Color 1
Vertex 412 -> Color 4
Vertex 413 -> Color 3
Vertex 414 -> Color 2
Vertex 415 -> Color 5
Vertex 416 -> Color 0
Vertex 417 -> Color 0
Vertex 418 -> Color 0
Vertex 419 -> Color 1
