Requested ordering: DYNAMIC_LARGEST_FIRST
Coloring distance: DISTANCE_ONE
Input graph: C:\Users\riyat\Documents\Thesis Implementations\data\raw\matrices\bcsstk05.mtx

 Coloring | DYNAMIC_LARGEST_FIRST Ordering | C:\Users\riyat\Documents\Thesis Implementations\data\raw\matrices\bcsstk05.mtx


[Total Colors = 9]
[Vertex Count = 153; Edge Count = 1135]
[Ordering Time = 0; Coloring Time = 0]

Number of ordered vertices: 153
Order Position 59 -> Vertex 9
Order Position 60 -> Vertex 45
Order Position 61 -> Vertex 62
Order Position 62 -> Vertex 53
Order Position 63 -> Vertex 71
Order Position 64 -> Vertex 54
Order Position 65 -> Vertex 23
Order Position 66 -> Vertex 57
Order Position 67 -> Vertex 27
Order Position 68 -> Vertex 32
Order Position 69 -> Vertex 143
Order Position 70 -> Vertex 15
Order Position 71 -> Vertex 141
Order Position 72 -> Vertex 11
Order Position 73 -> Vertex 69
Order Position 74 -> Vertex 56
Order Position 75 -> Vertex 8
Order Position 76 -> Vertex 60
Order Position 77 -> Vertex 6
Order Position 78 -> Vertex 20
Order Position 79 -> Vertex 80
Order Position 80 -> Vertex 126
Order Position 81 -> Vertex 51
Order Position 82 -> Vertex 75
Order Position 83 -> Vertex 21
Order Position 84 -> Vertex 50
Order Position 85 -> Vertex 59
Order Position 86 -> Vertex 47
Order Position 87 -> Vertex 17
Order Position 88 -> Vertex 146
Order Position 89 -> Vertex 150
Order Position 90 -> Vertex 30
Order Position 91 -> Vertex 66
Order Position 92 -> Vertex 38
Order Position 93 -> Vertex 128
Order Position 94 -> Vertex 147
Order Position 95 -> Vertex 121
Order Position 96 -> Vertex 118
Order Position 97 -> Vertex 125
Order Position 98 -> Vertex 104
Order Position 99 -> Vertex 98
Order Position 100 -> Vertex 95
Order Position 101 -> Vertex 101
Order Position 102 -> Vertex 100
Order Position 103 -> Vertex 94
Order Position 104 -> Vertex 97
Order Position 105 -> Vertex 103
Order Position 106 -> Vertex 124
Order Position 107 -> Vertex 119
Order Position 108 -> Vertex 122
Order Position 109 -> Vertex 149
Order Position 110 -> Vertex 142
Order Position 111 -> Vertex 37
Order Position 112 -> Vertex 68
Order Position 113 -> Vertex 144
Order Position 114 -> Vertex 152
Order Position 115 -> Vertex 77
Order Position 116 -> Vertex 48
Order Position 117 -> Vertex 3
Order Position 118 -> Vertex 78
Order Position 119 -> Vertex 43
Order Position 120 -> Vertex 13
Order Position 121 -> Vertex 12
Order Position 122 -> Vertex 42
Order Position 123 -> Vertex 79
Order Position 124 -> Vertex 4
Order Position 125 -> Vertex 49
Order Position 126 -> Vertex 76
Order Position 127 -> Vertex 151
Order Position 128 -> Vertex 145
Order Position 129 -> Vertex 67
Order Position 130 -> Vertex 36
Order Position 131 -> Vertex 127
Order Position 132 -> Vertex 148
Order Position 133 -> Vertex 120
Order Position 134 -> Vertex 117
Order Position 135 -> Vertex 123
Order Position 136 -> Vertex 102
Order Position 137 -> Vertex 96
Order Position 138 -> Vertex 93
Order Position 139 -> Vertex 99
Order Position 140 -> Vertex 46
Order Position 141 -> Vertex 34
Order Position 142 -> Vertex 16
Order Position 143 -> Vertex 14
Order Position 144 -> Vertex 44
Order Position 145 -> Vertex 73
Order Position 146 -> Vertex 70
Order Position 147 -> Vertex 40
Order Position 148 -> Vertex 10
Order Position 149 -> Vertex 64
Order Position 150 -> Vertex 19
Order Position 151 -> Vertex 5
Order Position 152 -> Vertex 7
Valid coloring check not yet implemented in runner output.
Number of colored vertices: 153
Vertex 0 -> Color 0
Vertex 1 -> Color 0
Vertex 2 -> Color 1
Vertex 3 -> Color 1
Vertex 4 -> Color 2
Vertex 5 -> Color 0
Vertex 6 -> Color 4
Vertex 7 -> Color 5
Vertex 8 -> Color 3
Vertex 9 -> Color 3
Vertex 10 -> Color 5
Vertex 11 -> Color 4
Vertex 12 -> Color 5
Vertex 13 -> Color 1
Vertex 14 -> Color 0
Vertex 15 -> Color 3
Vertex 16 -> Color 5
Vertex 17 -> Color 2
Vertex 18 -> Color 2
Vertex 19 -> Color 3
Vertex 20 -> Color 5
Vertex 21 -> Color 4
Vertex 22 -> Color 0
Vertex 23 -> Color 2
Vertex 24 -> Color 2
Vertex 25 -> Color 0
Vertex 26 -> Color 1
Vertex 27 -> Color 1
Vertex 28 -> Color 0
Vertex 29 -> Color 2
Vertex 30 -> Color 4
Vertex 31 -> Color 0
Vertex 32 -> Color 2
Vertex 33 -> Color 1
Vertex 34 -> Color 3
Vertex 35 -> Color 1
Vertex 36 -> Color 3
Vertex 37 -> Color 1
Vertex 38 -> Color 4
Vertex 39 -> Color 2
Vertex 40 -> Color 5
Vertex 41 -> Color 1
Vertex 42 -> Color 4
Vertex 43 -> Color 3
Vertex 44 -> Color 3
Vertex 45 -> Color 1
Vertex 46 -> Color 5
Vertex 47 -> Color 2
Vertex 48 -> Color 4
Vertex 49 -> Color 5
Vertex 50 -> Color 3
Vertex 51 -> Color 3
Vertex 52 -> Color 0
Vertex 53 -> Color 2
Vertex 54 -> Color 2
Vertex 55 -> Color 0
Vertex 56 -> Color 3
Vertex 57 -> Color 2
Vertex 58 -> Color 0
Vertex 59 -> Color 4
Vertex 60 -> Color 3
Vertex 61 -> Color 0
Vertex 62 -> Color 2
Vertex 63 -> Color 1
Vertex 64 -> Color 4
Vertex 65 -> Color 1
Vertex 66 -> Color 3
Vertex 67 -> Color 5
Vertex 68 -> Color 4
Vertex 69 -> Color 4
Vertex 70 -> Color 5
Vertex 71 -> Color 3
Vertex 72 -> Color 1
Vertex 73 -> Color 5
Vertex 74 -> Color 1
Vertex 75 -> Color 4
Vertex 76 -> Color 6
Vertex 77 -> Color 5
Vertex 78 -> Color 6
Vertex 79 -> Color 3
Vertex 80 -> Color 5
Vertex 81 -> Color 2
Vertex 82 -> Color 1
Vertex 83 -> Color 0
Vertex 84 -> Color 2
Vertex 85 -> Color 1
Vertex 86 -> Color 0
Vertex 87 -> Color 2
Vertex 88 -> Color 1
Vertex 89 -> Color 0
Vertex 90 -> Color 2
Vertex 91 -> Color 1
Vertex 92 -> Color 0
Vertex 93 -> Color 5
Vertex 94 -> Color 4
Vertex 95 -> Color 3
Vertex 96 -> Color 5
Vertex 97 -> Color 4
Vertex 98 -> Color 3
Vertex 99 -> Color 5
Vertex 100 -> Color 4
Vertex 101 -> Color 3
Vertex 102 -> Color 5
Vertex 103 -> Color 4
Vertex 104 -> Color 3
Vertex 105 -> Color 1
Vertex 106 -> Color 2
Vertex 107 -> Color 0
Vertex 108 -> Color 2
Vertex 109 -> Color 1
Vertex 110 -> Color 0
Vertex 111 -> Color 2
Vertex 112 -> Color 1
Vertex 113 -> Color 0
Vertex 114 -> Color 1
Vertex 115 -> Color 2
Vertex 116 -> Color 0
Vertex 117 -> Color 6
Vertex 118 -> Color 4
Vertex 119 -> Color 5
Vertex 120 -> Color 6
Vertex 121 -> Color 4
Vertex 122 -> Color 5
Vertex 123 -> Color 6
Vertex 124 -> Color 5
Vertex 125 -> Color 4
Vertex 126 -> Color 3
Vertex 127 -> Color 8
Vertex 128 -> Color 6
Vertex 129 -> Color 2
Vertex 130 -> Color 0
Vertex 131 -> Color 3
Vertex 132 -> Color 1
Vertex 133 -> Color 0
Vertex 134 -> Color 3
Vertex 135 -> Color 1
Vertex 136 -> Color 2
Vertex 137 -> Color 0
Vertex 138 -> Color 2
Vertex 139 -> Color 1
Vertex 140 -> Color 0
Vertex 141 -> Color 5
Vertex 142 -> Color 7
Vertex 143 -> Color 4
Vertex 144 -> Color 6
Vertex 145 -> Color 5
Vertex 146 -> Color 4
Vertex 147 -> Color 5
Vertex 148 -> Color 4
Vertex 149 -> Color 6
Vertex 150 -> Color 4
Vertex 151 -> Color 6
Vertex 152 -> Color 5
