graph_id,selected_ordering,selected_num_colors,node_id,order_position,target_score,source_file
ash85,SMALLEST_LAST,4,38,50,0.40476190476190477,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,26,51,0.39285714285714285,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,19,52,0.38095238095238093,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,10,53,0.36904761904761907,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,9,54,0.35714285714285715,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,2,55,0.34523809523809523,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,3,56,0.3333333333333333,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,20,57,0.32142857142857145,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,21,58,0.30952380952380953,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,11,59,0.2976190476190476,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,4,60,0.2857142857142857,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,22,61,0.27380952380952384,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,23,62,0.2619047619047619,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,24,63,0.25,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,25,64,0.23809523809523808,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,33,65,0.2261904761904762,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,36,66,0.21428571428571427,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,35,67,0.20238095238095238,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,37,68,0.19047619047619047,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,34,69,0.17857142857142858,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,31,70,0.16666666666666666,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,32,71,0.15476190476190477,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,63,72,0.14285714285714285,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,64,73,0.13095238095238096,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,65,74,0.11904761904761904,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,71,75,0.10714285714285714,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,70,76,0.09523809523809523,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,40,77,0.08333333333333333,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,69,78,0.07142857142857142,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,68,79,0.05952380952380952,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,66,80,0.047619047619047616,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,62,81,0.03571428571428571,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,67,82,0.023809523809523808,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,74,83,0.011904761904761904,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,SMALLEST_LAST,4,76,84,0.0,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,13,0,1.0,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,15,1,0.9787234042553191,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,43,2,0.9574468085106383,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,44,3,0.9361702127659575,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,45,4,0.9148936170212766,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,14,5,0.8936170212765957,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,16,6,0.8723404255319149,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,17,7,0.851063829787234,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,12,8,0.8297872340425532,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,42,9,0.8085106382978723,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,46,10,0.7872340425531915,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,47,11,0.7659574468085106,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,18,12,0.7446808510638298,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,23,13,0.723404255319149,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,19,14,0.7021276595744681,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,21,15,0.6808510638297872,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,20,16,0.6595744680851063,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,22,17,0.6382978723404256,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,4,18,0.6170212765957447,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,10,19,0.5957446808510638,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,0,20,0.574468085106383,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,6,21,0.5531914893617021,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,11,22,0.5319148936170213,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,5,23,0.5106382978723404,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,1,24,0.48936170212765956,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,7,25,0.46808510638297873,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,3,26,0.44680851063829785,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,2,27,0.425531914893617,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,8,28,0.40425531914893614,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,9,29,0.3829787234042553,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,36,30,0.3617021276595745,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,41,31,0.3404255319148936,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,37,32,0.3191489361702128,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,39,33,0.2978723404255319,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,38,34,0.2765957446808511,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,40,35,0.2553191489361702,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,32,36,0.23404255319148937,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,34,37,0.2127659574468085,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,30,38,0.19148936170212766,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,35,39,0.1702127659574468,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,31,40,0.14893617021276595,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,33,41,0.1276595744680851,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,27,42,0.10638297872340426,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,25,43,0.0851063829787234,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,26,44,0.06382978723404255,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,24,45,0.0425531914893617,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,28,46,0.02127659574468085,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,SMALLEST_LAST,6,29,47,0.0,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,1,0,1.0,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,2,1,0.990990990990991,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,5,2,0.9819819819819819,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,6,3,0.972972972972973,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,9,4,0.963963963963964,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,10,5,0.954954954954955,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,13,6,0.9459459459459459,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,14,7,0.9369369369369369,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,17,8,0.9279279279279279,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,18,9,0.918918918918919,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,21,10,0.9099099099099099,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,22,11,0.9009009009009009,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,25,12,0.8918918918918919,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,26,13,0.8828828828828829,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,29,14,0.8738738738738738,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,30,15,0.8648648648648649,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,33,16,0.8558558558558559,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,34,17,0.8468468468468469,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,37,18,0.8378378378378378,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,38,19,0.8288288288288288,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,41,20,0.8198198198198198,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,42,21,0.8108108108108109,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,45,22,0.8018018018018018,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,46,23,0.7927927927927928,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,49,24,0.7837837837837838,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,50,25,0.7747747747747747,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,53,26,0.7657657657657657,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,54,27,0.7567567567567568,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,57,28,0.7477477477477478,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,58,29,0.7387387387387387,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,61,30,0.7297297297297297,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,62,31,0.7207207207207207,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,65,32,0.7117117117117117,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,66,33,0.7027027027027027,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,69,34,0.6936936936936937,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,70,35,0.6846846846846847,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,73,36,0.6756756756756757,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,74,37,0.6666666666666666,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,77,38,0.6576576576576577,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,78,39,0.6486486486486487,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,SMALLEST_LAST,4,81,40,0.6396396396396397,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
