graph_id,selected_ordering,selected_num_colors,node_id,order_position,target_score,source_file
ash85,INCIDENCE_DEGREE,4,18,41,0.5119047619047619,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,14,42,0.5,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,15,43,0.4880952380952381,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,7,44,0.47619047619047616,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,8,45,0.4642857142857143,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,19,46,0.4523809523809524,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,20,47,0.44047619047619047,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,24,48,0.42857142857142855,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,23,49,0.4166666666666667,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,10,50,0.40476190476190477,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,21,51,0.39285714285714285,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,6,52,0.38095238095238093,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,13,53,0.36904761904761907,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,46,54,0.35714285714285715,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,57,55,0.34523809523809523,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,79,56,0.3333333333333333,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,45,57,0.32142857142857145,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,56,58,0.30952380952380953,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,44,59,0.2976190476190476,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,5,60,0.2857142857142857,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,0,61,0.27380952380952384,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,1,62,0.2619047619047619,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,9,63,0.25,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,3,64,0.23809523809523808,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,11,65,0.2261904761904762,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,22,66,0.21428571428571427,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,4,67,0.20238095238095238,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,2,68,0.19047619047619047,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,31,69,0.17857142857142858,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,63,70,0.16666666666666666,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,32,71,0.15476190476190477,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,62,72,0.14285714285714285,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,12,73,0.13095238095238096,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,43,74,0.11904761904761904,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,51,75,0.10714285714285714,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,80,76,0.09523809523809523,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,53,77,0.08333333333333333,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,55,78,0.07142857142857142,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,81,79,0.05952380952380952,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,82,80,0.047619047619047616,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,54,81,0.03571428571428571,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,52,82,0.023809523809523808,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,84,83,0.011904761904761904,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
ash85,INCIDENCE_DEGREE,4,83,84,0.0,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\ash85_incidence_degree.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,17,0,1.0,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,14,1,0.9787234042553191,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,15,2,0.9574468085106383,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,16,3,0.9361702127659575,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,13,4,0.9148936170212766,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,12,5,0.8936170212765957,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,34,6,0.8723404255319149,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,35,7,0.851063829787234,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,33,8,0.8297872340425532,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,5,9,0.8085106382978723,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,2,10,0.7872340425531915,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,3,11,0.7659574468085106,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,42,12,0.7446808510638298,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,45,13,0.723404255319149,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,0,14,0.7021276595744681,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,1,15,0.6808510638297872,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,4,16,0.6595744680851063,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,30,17,0.6382978723404256,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,32,18,0.6170212765957447,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,31,19,0.5957446808510638,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,44,20,0.574468085106383,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,46,21,0.5531914893617021,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,47,22,0.5319148936170213,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,39,23,0.5106382978723404,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,19,24,0.48936170212765956,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,18,25,0.46808510638297873,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,36,26,0.44680851063829785,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,37,27,0.425531914893617,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,20,28,0.40425531914893614,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,27,29,0.3829787234042553,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,8,30,0.3617021276595745,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,24,31,0.3404255319148936,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,6,32,0.3191489361702128,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,7,33,0.2978723404255319,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,40,34,0.2765957446808511,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,38,35,0.2553191489361702,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,11,36,0.23404255319148937,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,9,37,0.2127659574468085,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,10,38,0.19148936170212766,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,29,39,0.1702127659574468,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,28,40,0.14893617021276595,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,26,41,0.1276595744680851,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,25,42,0.10638297872340426,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,22,43,0.0851063829787234,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,21,44,0.06382978723404255,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,43,45,0.0425531914893617,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,41,46,0.02127659574468085,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk01,DYNAMIC_LARGEST_FIRST,6,23,47,0.0,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk01_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,107,0,1.0,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,105,1,0.990990990990991,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,99,2,0.9819819819819819,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,97,3,0.972972972972973,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,91,4,0.963963963963964,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,89,5,0.954954954954955,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,83,6,0.9459459459459459,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,81,7,0.9369369369369369,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,75,8,0.9279279279279279,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,73,9,0.918918918918919,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,67,10,0.9099099099099099,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,65,11,0.9009009009009009,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,59,12,0.8918918918918919,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,57,13,0.8828828828828829,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,51,14,0.8738738738738738,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,49,15,0.8648648648648649,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,43,16,0.8558558558558559,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,41,17,0.8468468468468469,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,35,18,0.8378378378378378,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,33,19,0.8288288288288288,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
bcsstk03,DYNAMIC_LARGEST_FIRST,4,27,20,0.8198198198198198,data\processed\initial_graph_coloring_dataset\colpack_outputs_week15_extra_orderings\bcsstk03_dynamic_largest_first.txt
