graph_id,node_id,order_position,target_score,ordering_name,output_file
ash85,23,62,0.2619047619047619,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,24,63,0.25,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,25,64,0.23809523809523808,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,33,65,0.2261904761904762,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,36,66,0.21428571428571427,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,35,67,0.20238095238095238,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,37,68,0.19047619047619047,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,34,69,0.17857142857142858,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,31,70,0.16666666666666666,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,32,71,0.15476190476190477,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,63,72,0.14285714285714285,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,64,73,0.13095238095238096,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,65,74,0.11904761904761904,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,71,75,0.10714285714285714,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,70,76,0.09523809523809523,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,40,77,0.08333333333333333,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,69,78,0.07142857142857142,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,68,79,0.05952380952380952,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,66,80,0.047619047619047616,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,62,81,0.03571428571428571,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,67,82,0.023809523809523808,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,74,83,0.011904761904761904,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
ash85,76,84,0.0,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\ash85_smallest_last.txt
bcsstk01,13,0,1.0,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,15,1,0.9787234042553191,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,43,2,0.9574468085106383,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,44,3,0.9361702127659575,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,45,4,0.9148936170212766,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,14,5,0.8936170212765957,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,16,6,0.8723404255319149,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,17,7,0.851063829787234,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,12,8,0.8297872340425532,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,42,9,0.8085106382978723,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,46,10,0.7872340425531915,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,47,11,0.7659574468085106,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,18,12,0.7446808510638298,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,23,13,0.723404255319149,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,19,14,0.7021276595744681,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,21,15,0.6808510638297872,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,20,16,0.6595744680851063,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,22,17,0.6382978723404256,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,4,18,0.6170212765957447,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,10,19,0.5957446808510638,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,0,20,0.574468085106383,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,6,21,0.5531914893617021,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,11,22,0.5319148936170213,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,5,23,0.5106382978723404,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,1,24,0.48936170212765956,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,7,25,0.46808510638297873,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,3,26,0.44680851063829785,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,2,27,0.425531914893617,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,8,28,0.40425531914893614,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,9,29,0.3829787234042553,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,36,30,0.3617021276595745,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,41,31,0.3404255319148936,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,37,32,0.3191489361702128,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,39,33,0.2978723404255319,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,38,34,0.2765957446808511,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,40,35,0.2553191489361702,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,32,36,0.23404255319148937,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,34,37,0.2127659574468085,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,30,38,0.19148936170212766,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,35,39,0.1702127659574468,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,31,40,0.14893617021276595,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,33,41,0.1276595744680851,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,27,42,0.10638297872340426,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,25,43,0.0851063829787234,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,26,44,0.06382978723404255,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,24,45,0.0425531914893617,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,28,46,0.02127659574468085,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk01,29,47,0.0,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk01_smallest_last.txt
bcsstk03,1,0,1.0,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,2,1,0.990990990990991,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,5,2,0.9819819819819819,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,6,3,0.972972972972973,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,9,4,0.963963963963964,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,10,5,0.954954954954955,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,13,6,0.9459459459459459,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,14,7,0.9369369369369369,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,17,8,0.9279279279279279,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,18,9,0.918918918918919,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,21,10,0.9099099099099099,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,22,11,0.9009009009009009,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,25,12,0.8918918918918919,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,26,13,0.8828828828828829,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,29,14,0.8738738738738738,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,30,15,0.8648648648648649,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,33,16,0.8558558558558559,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,34,17,0.8468468468468469,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,37,18,0.8378378378378378,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,38,19,0.8288288288288288,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,41,20,0.8198198198198198,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,42,21,0.8108108108108109,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,45,22,0.8018018018018018,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,46,23,0.7927927927927928,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,49,24,0.7837837837837838,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,50,25,0.7747747747747747,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,53,26,0.7657657657657657,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,54,27,0.7567567567567568,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,57,28,0.7477477477477478,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,58,29,0.7387387387387387,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,61,30,0.7297297297297297,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,62,31,0.7207207207207207,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,65,32,0.7117117117117117,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,66,33,0.7027027027027027,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,69,34,0.6936936936936937,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,70,35,0.6846846846846847,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,73,36,0.6756756756756757,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,74,37,0.6666666666666666,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,77,38,0.6576576576576577,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,78,39,0.6486486486486487,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,81,40,0.6396396396396397,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,82,41,0.6306306306306306,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,85,42,0.6216216216216216,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,86,43,0.6126126126126126,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,89,44,0.6036036036036037,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
bcsstk03,90,45,0.5945945945945946,SMALLEST_LAST,data\processed\initial_graph_coloring_dataset\colpack_outputs_week13_expanded\bcsstk03_smallest_last.txt
