graph_id,family,selected_teacher_ordering,selected_teacher_num_colors,best_colpack5_orderings,num_best_orderings,node_id,order_position,target_score,num_vertices,matrix_path,source_file
week18_crown_m10_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,12,13,0.3157894736842105,20,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m10_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m10_alternating_dynamic_largest_first.txt
week18_crown_m10_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,8,14,0.2631578947368421,20,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m10_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m10_alternating_dynamic_largest_first.txt
week18_crown_m10_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,6,15,0.21052631578947367,20,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m10_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m10_alternating_dynamic_largest_first.txt
week18_crown_m10_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,4,16,0.15789473684210525,20,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m10_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m10_alternating_dynamic_largest_first.txt
week18_crown_m10_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,2,17,0.10526315789473684,20,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m10_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m10_alternating_dynamic_largest_first.txt
week18_crown_m10_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,0,18,0.05263157894736842,20,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m10_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m10_alternating_dynamic_largest_first.txt
week18_crown_m10_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,10,19,0.0,20,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m10_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m10_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,31,0,1.0,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,15,1,0.967741935483871,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,13,2,0.9354838709677419,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,21,3,0.9032258064516129,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,11,4,0.8709677419354839,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,25,5,0.8387096774193549,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,9,6,0.8064516129032258,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,17,7,0.7741935483870968,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,7,8,0.7419354838709677,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,27,9,0.7096774193548387,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,5,10,0.6774193548387096,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,19,11,0.6451612903225806,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,3,12,0.6129032258064516,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,29,13,0.5806451612903226,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,1,14,0.5483870967741935,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,23,15,0.5161290322580645,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,30,16,0.4838709677419355,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,28,17,0.45161290322580644,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,26,18,0.41935483870967744,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,24,19,0.3870967741935484,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,20,20,0.3548387096774194,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,18,21,0.3225806451612903,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,16,22,0.2903225806451613,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,14,23,0.25806451612903225,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,12,24,0.22580645161290322,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,10,25,0.1935483870967742,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,8,26,0.16129032258064516,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,6,27,0.12903225806451613,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,4,28,0.0967741935483871,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,2,29,0.06451612903225806,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,0,30,0.03225806451612903,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m16_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,22,31,0.0,32,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m16_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m16_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,43,0,1.0,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,21,1,0.9767441860465116,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,19,2,0.9534883720930233,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,33,3,0.9302325581395349,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,17,4,0.9069767441860465,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,25,5,0.8837209302325582,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,15,6,0.8604651162790697,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,35,7,0.8372093023255814,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,13,8,0.813953488372093,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,27,9,0.7906976744186046,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,11,10,0.7674418604651163,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,37,11,0.7441860465116279,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,9,12,0.7209302325581395,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,23,13,0.6976744186046512,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
week18_crown_m22_alternating,crown,DYNAMIC_LARGEST_FIRST,2,DYNAMIC_LARGEST_FIRST; INCIDENCE_DEGREE; SMALLEST_LAST,3,7,14,0.6744186046511628,44,data\raw\matrices\week18_heterogeneous_generalization\week18_crown_m22_alternating.mtx,data\processed\initial_graph_coloring_dataset\colpack_outputs_week18_heterogeneous_generalization\week18_crown_m22_alternating_dynamic_largest_first.txt
