graph_id,target_strategy,ordering_name,node_id,order_position,target_score
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,252,82,0.9244239631336405
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,265,83,0.9235023041474655
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,266,84,0.9225806451612903
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,267,85,0.9216589861751152
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,270,86,0.9207373271889401
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,271,87,0.919815668202765
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,272,88,0.9188940092165898
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,275,89,0.9179723502304148
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,276,90,0.9170506912442397
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,277,91,0.9161290322580645
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,280,92,0.9152073732718894
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,281,93,0.9142857142857143
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,282,94,0.9133640552995391
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,295,95,0.9124423963133641
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,296,96,0.911520737327189
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,297,97,0.9105990783410138
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,300,98,0.9096774193548387
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,301,99,0.9087557603686636
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,302,100,0.9078341013824884
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,305,101,0.9069124423963134
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,306,102,0.9059907834101383
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,307,103,0.9050691244239631
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,310,104,0.904147465437788
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,311,105,0.9032258064516129
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,312,106,0.9023041474654377
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,325,107,0.9013824884792627
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,326,108,0.9004608294930876
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,327,109,0.8995391705069125
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,330,110,0.8986175115207373
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,331,111,0.8976958525345622
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,332,112,0.896774193548387
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,335,113,0.895852534562212
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,336,114,0.8949308755760369
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,337,115,0.8940092165898618
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,340,116,0.8930875576036866
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,341,117,0.8921658986175115
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,342,118,0.8912442396313364
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,355,119,0.8903225806451613
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,356,120,0.8894009216589862
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,357,121,0.8884792626728111
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,360,122,0.8875576036866359
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,361,123,0.8866359447004608
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,362,124,0.8857142857142857
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,365,125,0.8847926267281107
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,366,126,0.8838709677419355
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,367,127,0.8829493087557604
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,370,128,0.8820276497695853
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,371,129,0.8811059907834101
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,372,130,0.880184331797235
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,385,131,0.8792626728110599
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,387,132,0.8783410138248848
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,391,133,0.8774193548387097
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,392,134,0.8764976958525346
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,395,135,0.8755760368663594
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,396,136,0.8746543778801843
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,397,137,0.8737327188940092
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,400,138,0.8728110599078341
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,401,139,0.871889400921659
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,402,140,0.8709677419354839
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,415,141,0.8700460829493087
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,416,142,0.8691244239631336
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,417,143,0.8682027649769585
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,420,144,0.8672811059907835
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,421,145,0.8663594470046083
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,422,146,0.8654377880184332
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,425,147,0.864516129032258
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,426,148,0.8635944700460829
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,427,149,0.8626728110599078
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,430,150,0.8617511520737328
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,431,151,0.8608294930875576
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,432,152,0.8599078341013825
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,445,153,0.8589861751152074
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,446,154,0.8580645161290322
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,447,155,0.8571428571428571
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,450,156,0.8562211981566821
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,451,157,0.8552995391705069
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,452,158,0.8543778801843318
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,455,159,0.8534562211981567
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,456,160,0.8525345622119815
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,457,161,0.8516129032258064
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,460,162,0.8506912442396314
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,461,163,0.8497695852534562
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,462,164,0.8488479262672811
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,475,165,0.847926267281106
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,476,166,0.8470046082949308
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,477,167,0.8460829493087557
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,480,168,0.8451612903225807
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,481,169,0.8442396313364056
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,482,170,0.8433179723502304
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,485,171,0.8423963133640553
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,486,172,0.8414746543778802
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,487,173,0.840552995391705
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,490,174,0.83963133640553
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,491,175,0.8387096774193549
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,492,176,0.8377880184331797
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,505,177,0.8368663594470046
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,506,178,0.8359447004608295
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,507,179,0.8350230414746543
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,510,180,0.8341013824884793
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,511,181,0.8331797235023042
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,512,182,0.832258064516129
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,515,183,0.8313364055299539
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,516,184,0.8304147465437788
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,517,185,0.8294930875576036
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,520,186,0.8285714285714286
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,521,187,0.8276497695852535
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,522,188,0.8267281105990784
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,535,189,0.8258064516129032
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,536,190,0.8248847926267281
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,537,191,0.823963133640553
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,540,192,0.8230414746543778
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,541,193,0.8221198156682028
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,542,194,0.8211981566820277
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,547,195,0.8202764976958525
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,550,196,0.8193548387096774
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,551,197,0.8184331797235023
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,552,198,0.8175115207373271
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,565,199,0.8165898617511521
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,566,200,0.815668202764977
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,567,201,0.8147465437788018
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,570,202,0.8138248847926267
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,571,203,0.8129032258064516
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,572,204,0.8119815668202764
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,575,205,0.8110599078341014
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,576,206,0.8101382488479263
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,577,207,0.8092165898617512
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,580,208,0.808294930875576
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,581,209,0.8073732718894009
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,582,210,0.8064516129032258
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,595,211,0.8055299539170507
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,596,212,0.8046082949308756
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,597,213,0.8036866359447005
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,600,214,0.8027649769585253
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,601,215,0.8018433179723502
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,602,216,0.8009216589861751
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,605,217,0.8
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,606,218,0.7990783410138249
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,607,219,0.7981566820276498
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,612,220,0.7972350230414746
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,625,221,0.7963133640552995
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,626,222,0.7953917050691244
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,627,223,0.7944700460829494
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,630,224,0.7935483870967742
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,631,225,0.7926267281105991
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,632,226,0.791705069124424
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,635,227,0.7907834101382488
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,636,228,0.7898617511520737
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,637,229,0.7889400921658987
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,640,230,0.7880184331797235
bcsstk10,BEST_AVAILABLE_OF_5_LARGER_GRAPHS,LARGEST_FIRST,641,231,0.7870967741935484
