Requested ordering: LARGEST_FIRST
Coloring distance: DISTANCE_ONE
Input graph: C:\Users\riyat\Documents\Thesis Implementations\data\raw\matrices\dwt_361.mtx

 Coloring | LARGEST_FIRST Ordering | C:\Users\riyat\Documents\Thesis Implementations\data\raw\matrices\dwt_361.mtx


[Total Colors = 5]
[Vertex Count = 361; Edge Count = 1296]
[Ordering Time = 0; Coloring Time = 0]

Number of ordered vertices: 361
Order Position 210 -> Vertex 262
Order Position 211 -> Vertex 263
Order Position 212 -> Vertex 264
Order Position 213 -> Vertex 265
Order Position 214 -> Vertex 266
Order Position 215 -> Vertex 267
Order Position 216 -> Vertex 268
Order Position 217 -> Vertex 269
Order Position 218 -> Vertex 270
Order Position 219 -> Vertex 271
Order Position 220 -> Vertex 274
Order Position 221 -> Vertex 275
Order Position 222 -> Vertex 276
Order Position 223 -> Vertex 277
Order Position 224 -> Vertex 278
Order Position 225 -> Vertex 279
Order Position 226 -> Vertex 280
Order Position 227 -> Vertex 281
Order Position 228 -> Vertex 282
Order Position 229 -> Vertex 283
Order Position 230 -> Vertex 284
Order Position 231 -> Vertex 287
Order Position 232 -> Vertex 288
Order Position 233 -> Vertex 289
Order Position 234 -> Vertex 290
Order Position 235 -> Vertex 291
Order Position 236 -> Vertex 292
Order Position 237 -> Vertex 293
Order Position 238 -> Vertex 294
Order Position 239 -> Vertex 295
Order Position 240 -> Vertex 296
Order Position 241 -> Vertex 297
Order Position 242 -> Vertex 300
Order Position 243 -> Vertex 301
Order Position 244 -> Vertex 302
Order Position 245 -> Vertex 303
Order Position 246 -> Vertex 304
Order Position 247 -> Vertex 305
Order Position 248 -> Vertex 306
Order Position 249 -> Vertex 307
Order Position 250 -> Vertex 308
Order Position 251 -> Vertex 309
Order Position 252 -> Vertex 310
Order Position 253 -> Vertex 349
Order Position 254 -> Vertex 350
Order Position 255 -> Vertex 351
Order Position 256 -> Vertex 352
Order Position 257 -> Vertex 353
Order Position 258 -> Vertex 355
Order Position 259 -> Vertex 356
Order Position 260 -> Vertex 357
Order Position 261 -> Vertex 358
Order Position 262 -> Vertex 359
Order Position 263 -> Vertex 314
Order Position 264 -> Vertex 317
Order Position 265 -> Vertex 318
Order Position 266 -> Vertex 319
Order Position 267 -> Vertex 322
Order Position 268 -> Vertex 323
Order Position 269 -> Vertex 324
Order Position 270 -> Vertex 325
Order Position 271 -> Vertex 326
Order Position 272 -> Vertex 329
Order Position 273 -> Vertex 330
Order Position 274 -> Vertex 331
Order Position 275 -> Vertex 332
Order Position 276 -> Vertex 333
Order Position 277 -> Vertex 334
Order Position 278 -> Vertex 335
Order Position 279 -> Vertex 338
Order Position 280 -> Vertex 339
Order Position 281 -> Vertex 340
Order Position 282 -> Vertex 341
Order Position 283 -> Vertex 342
Order Position 284 -> Vertex 343
Order Position 285 -> Vertex 344
Order Position 286 -> Vertex 345
Order Position 287 -> Vertex 346
Order Position 288 -> Vertex 354
Order Position 289 -> Vertex 1
Order Position 290 -> Vertex 2
Order Position 291 -> Vertex 3
Order Position 292 -> Vertex 4
Order Position 293 -> Vertex 5
Order Position 294 -> Vertex 6
Order Position 295 -> Vertex 7
Order Position 296 -> Vertex 8
Order Position 297 -> Vertex 9
Order Position 298 -> Vertex 10
Order Position 299 -> Vertex 11
Order Position 300 -> Vertex 13
Order Position 301 -> Vertex 25
Order Position 302 -> Vertex 26
Order Position 303 -> Vertex 38
Order Position 304 -> Vertex 39
Order Position 305 -> Vertex 51
Order Position 306 -> Vertex 52
Order Position 307 -> Vertex 64
Order Position 308 -> Vertex 65
Order Position 309 -> Vertex 77
Order Position 310 -> Vertex 78
Order Position 311 -> Vertex 90
Order Position 312 -> Vertex 91
Order Position 313 -> Vertex 103
Order Position 314 -> Vertex 104
Order Position 315 -> Vertex 116
Order Position 316 -> Vertex 117
Order Position 317 -> Vertex 129
Order Position 318 -> Vertex 130
Order Position 319 -> Vertex 142
Order Position 320 -> Vertex 143
Order Position 321 -> Vertex 155
Order Position 322 -> Vertex 156
Order Position 323 -> Vertex 168
Order Position 324 -> Vertex 169
Order Position 325 -> Vertex 181
Order Position 326 -> Vertex 182
Order Position 327 -> Vertex 194
Order Position 328 -> Vertex 195
Order Position 329 -> Vertex 207
Order Position 330 -> Vertex 208
Order Position 331 -> Vertex 220
Order Position 332 -> Vertex 221
Order Position 333 -> Vertex 233
Order Position 334 -> Vertex 234
Order Position 335 -> Vertex 246
Order Position 336 -> Vertex 247
Order Position 337 -> Vertex 259
Order Position 338 -> Vertex 260
Order Position 339 -> Vertex 272
Order Position 340 -> Vertex 273
Order Position 341 -> Vertex 285
Order Position 342 -> Vertex 286
Order Position 343 -> Vertex 298
Order Position 344 -> Vertex 299
Order Position 345 -> Vertex 311
Order Position 346 -> Vertex 313
Order Position 347 -> Vertex 315
Order Position 348 -> Vertex 316
Order Position 349 -> Vertex 320
Order Position 350 -> Vertex 321
Order Position 351 -> Vertex 327
Order Position 352 -> Vertex 328
Order Position 353 -> Vertex 336
Order Position 354 -> Vertex 337
Order Position 355 -> Vertex 347
Order Position 356 -> Vertex 348
Order Position 357 -> Vertex 360
Order Position 358 -> Vertex 0
Order Position 359 -> Vertex 12
Order Position 360 -> Vertex 312
Valid coloring check not yet implemented in runner output.
Number of colored vertices: 361
Vertex 0 -> Color 3
Vertex 1 -> Color 2
Vertex 2 -> Color 3
Vertex 3 -> Color 2
Vertex 4 -> Color 3
Vertex 5 -> Color 2
Vertex 6 -> Color 3
Vertex 7 -> Color 2
Vertex 8 -> Color 3
Vertex 9 -> Color 2
Vertex 10 -> Color 3
Vertex 11 -> Color 2
Vertex 12 -> Color 3
Vertex 13 -> Color 1
Vertex 14 -> Color 0
Vertex 15 -> Color 1
Vertex 16 -> Color 0
Vertex 17 -> Color 1
Vertex 18 -> Color 0
Vertex 19 -> Color 1
Vertex 20 -> Color 0
Vertex 21 -> Color 1
Vertex 22 -> Color 0
Vertex 23 -> Color 1
Vertex 24 -> Color 0
Vertex 25 -> Color 1
Vertex 26 -> Color 3
Vertex 27 -> Color 2
Vertex 28 -> Color 3
Vertex 29 -> Color 2
Vertex 30 -> Color 3
Vertex 31 -> Color 2
Vertex 32 -> Color 3
Vertex 33 -> Color 2
Vertex 34 -> Color 3
Vertex 35 -> Color 2
Vertex 36 -> Color 3
Vertex 37 -> Color 2
Vertex 38 -> Color 3
Vertex 39 -> Color 1
Vertex 40 -> Color 0
Vertex 41 -> Color 1
Vertex 42 -> Color 0
Vertex 43 -> Color 1
Vertex 44 -> Color 0
Vertex 45 -> Color 1
Vertex 46 -> Color 0
Vertex 47 -> Color 1
Vertex 48 -> Color 0
Vertex 49 -> Color 1
Vertex 50 -> Color 0
Vertex 51 -> Color 1
Vertex 52 -> Color 3
Vertex 53 -> Color 2
Vertex 54 -> Color 3
Vertex 55 -> Color 2
Vertex 56 -> Color 3
Vertex 57 -> Color 2
Vertex 58 -> Color 3
Vertex 59 -> Color 2
Vertex 60 -> Color 3
Vertex 61 -> Color 2
Vertex 62 -> Color 3
Vertex 63 -> Color 2
Vertex 64 -> Color 3
Vertex 65 -> Color 1
Vertex 66 -> Color 0
Vertex 67 -> Color 1
Vertex 68 -> Color 0
Vertex 69 -> Color 1
Vertex 70 -> Color 0
Vertex 71 -> Color 1
Vertex 72 -> Color 0
Vertex 73 -> Color 1
Vertex 74 -> Color 0
Vertex 75 -> Color 1
Vertex 76 -> Color 0
Vertex 77 -> Color 1
Vertex 78 -> Color 3
Vertex 79 -> Color 2
Vertex 80 -> Color 3
Vertex 81 -> Color 2
Vertex 82 -> Color 3
Vertex 83 -> Color 2
Vertex 84 -> Color 3
Vertex 85 -> Color 2
Vertex 86 -> Color 3
Vertex 87 -> Color 2
Vertex 88 -> Color 3
Vertex 89 -> Color 2
Vertex 90 -> Color 3
Vertex 91 -> Color 1
Vertex 92 -> Color 0
Vertex 93 -> Color 1
Vertex 94 -> Color 0
Vertex 95 -> Color 1
Vertex 96 -> Color 0
Vertex 97 -> Color 1
Vertex 98 -> Color 0
Vertex 99 -> Color 1
Vertex 100 -> Color 0
Vertex 101 -> Color 1
Vertex 102 -> Color 0
Vertex 103 -> Color 1
Vertex 104 -> Color 3
Vertex 105 -> Color 2
Vertex 106 -> Color 3
Vertex 107 -> Color 2
Vertex 108 -> Color 3
Vertex 109 -> Color 2
Vertex 110 -> Color 3
Vertex 111 -> Color 2
Vertex 112 -> Color 3
Vertex 113 -> Color 2
Vertex 114 -> Color 3
Vertex 115 -> Color 2
Vertex 116 -> Color 3
Vertex 117 -> Color 1
Vertex 118 -> Color 0
Vertex 119 -> Color 1
Vertex 120 -> Color 0
Vertex 121 -> Color 1
Vertex 122 -> Color 0
Vertex 123 -> Color 1
Vertex 124 -> Color 0
Vertex 125 -> Color 1
Vertex 126 -> Color 0
Vertex 127 -> Color 1
Vertex 128 -> Color 0
Vertex 129 -> Color 1
Vertex 130 -> Color 3
Vertex 131 -> Color 2
Vertex 132 -> Color 3
Vertex 133 -> Color 2
Vertex 134 -> Color 3
Vertex 135 -> Color 2
Vertex 136 -> Color 3
Vertex 137 -> Color 2
Vertex 138 -> Color 3
Vertex 139 -> Color 2
Vertex 140 -> Color 3
Vertex 141 -> Color 2
Vertex 142 -> Color 3
Vertex 143 -> Color 1
Vertex 144 -> Color 0
Vertex 145 -> Color 1
Vertex 146 -> Color 0
Vertex 147 -> Color 1
Vertex 148 -> Color 0
Vertex 149 -> Color 1
Vertex 150 -> Color 0
Vertex 151 -> Color 1
Vertex 152 -> Color 0
Vertex 153 -> Color 1
Vertex 154 -> Color 0
Vertex 155 -> Color 1
Vertex 156 -> Color 3
Vertex 157 -> Color 2
Vertex 158 -> Color 3
Vertex 159 -> Color 2
Vertex 160 -> Color 3
Vertex 161 -> Color 2
Vertex 162 -> Color 3
Vertex 163 -> Color 2
Vertex 164 -> Color 3
Vertex 165 -> Color 2
Vertex 166 -> Color 3
Vertex 167 -> Color 2
Vertex 168 -> Color 3
Vertex 169 -> Color 1
Vertex 170 -> Color 0
Vertex 171 -> Color 1
Vertex 172 -> Color 0
Vertex 173 -> Color 1
Vertex 174 -> Color 0
Vertex 175 -> Color 1
Vertex 176 -> Color 0
Vertex 177 -> Color 1
Vertex 178 -> Color 0
Vertex 179 -> Color 1
Vertex 180 -> Color 0
Vertex 181 -> Color 1
Vertex 182 -> Color 3
Vertex 183 -> Color 2
Vertex 184 -> Color 3
Vertex 185 -> Color 2
Vertex 186 -> Color 3
Vertex 187 -> Color 2
Vertex 188 -> Color 3
Vertex 189 -> Color 2
Vertex 190 -> Color 3
Vertex 191 -> Color 2
Vertex 192 -> Color 3
Vertex 193 -> Color 2
Vertex 194 -> Color 3
Vertex 195 -> Color 1
Vertex 196 -> Color 0
Vertex 197 -> Color 1
Vertex 198 -> Color 0
Vertex 199 -> Color 1
Vertex 200 -> Color 0
Vertex 201 -> Color 1
Vertex 202 -> Color 0
Vertex 203 -> Color 1
Vertex 204 -> Color 0
Vertex 205 -> Color 1
Vertex 206 -> Color 0
Vertex 207 -> Color 1
Vertex 208 -> Color 3
Vertex 209 -> Color 2
Vertex 210 -> Color 3
Vertex 211 -> Color 2
Vertex 212 -> Color 3
Vertex 213 -> Color 2
Vertex 214 -> Color 3
Vertex 215 -> Color 2
Vertex 216 -> Color 3
Vertex 217 -> Color 2
Vertex 218 -> Color 3
Vertex 219 -> Color 2
Vertex 220 -> Color 3
Vertex 221 -> Color 1
Vertex 222 -> Color 0
Vertex 223 -> Color 1
Vertex 224 -> Color 0
Vertex 225 -> Color 1
Vertex 226 -> Color 0
Vertex 227 -> Color 1
Vertex 228 -> Color 0
Vertex 229 -> Color 1
Vertex 230 -> Color 0
Vertex 231 -> Color 1
Vertex 232 -> Color 0
Vertex 233 -> Color 1
Vertex 234 -> Color 3
Vertex 235 -> Color 2
Vertex 236 -> Color 3
Vertex 237 -> Color 2
Vertex 238 -> Color 3
Vertex 239 -> Color 2
Vertex 240 -> Color 3
Vertex 241 -> Color 2
Vertex 242 -> Color 3
Vertex 243 -> Color 2
Vertex 244 -> Color 3
Vertex 245 -> Color 2
Vertex 246 -> Color 3
Vertex 247 -> Color 1
Vertex 248 -> Color 0
Vertex 249 -> Color 1
Vertex 250 -> Color 0
Vertex 251 -> Color 1
Vertex 252 -> Color 0
Vertex 253 -> Color 1
Vertex 254 -> Color 0
Vertex 255 -> Color 1
Vertex 256 -> Color 0
Vertex 257 -> Color 1
Vertex 258 -> Color 0
Vertex 259 -> Color 1
Vertex 260 -> Color 3
Vertex 261 -> Color 2
Vertex 262 -> Color 3
Vertex 263 -> Color 2
Vertex 264 -> Color 3
Vertex 265 -> Color 2
Vertex 266 -> Color 3
Vertex 267 -> Color 2
Vertex 268 -> Color 3
Vertex 269 -> Color 2
Vertex 270 -> Color 3
Vertex 271 -> Color 2
Vertex 272 -> Color 3
Vertex 273 -> Color 1
Vertex 274 -> Color 0
Vertex 275 -> Color 1
Vertex 276 -> Color 0
Vertex 277 -> Color 1
Vertex 278 -> Color 0
Vertex 279 -> Color 1
Vertex 280 -> Color 0
Vertex 281 -> Color 1
Vertex 282 -> Color 0
Vertex 283 -> Color 1
Vertex 284 -> Color 0
Vertex 285 -> Color 1
Vertex 286 -> Color 3
Vertex 287 -> Color 2
Vertex 288 -> Color 3
Vertex 289 -> Color 2
Vertex 290 -> Color 3
Vertex 291 -> Color 2
Vertex 292 -> Color 3
Vertex 293 -> Color 2
Vertex 294 -> Color 3
Vertex 295 -> Color 2
Vertex 296 -> Color 3
Vertex 297 -> Color 2
Vertex 298 -> Color 3
Vertex 299 -> Color 1
Vertex 300 -> Color 0
Vertex 301 -> Color 1
Vertex 302 -> Color 0
Vertex 303 -> Color 1
Vertex 304 -> Color 0
Vertex 305 -> Color 1
Vertex 306 -> Color 0
Vertex 307 -> Color 1
Vertex 308 -> Color 0
Vertex 309 -> Color 1
Vertex 310 -> Color 0
Vertex 311 -> Color 1
Vertex 312 -> Color 1
Vertex 313 -> Color 2
Vertex 314 -> Color 0
Vertex 315 -> Color 2
Vertex 316 -> Color 3
Vertex 317 -> Color 1
Vertex 318 -> Color 2
Vertex 319 -> Color 1
Vertex 320 -> Color 3
Vertex 321 -> Color 2
Vertex 322 -> Color 0
Vertex 323 -> Color 3
Vertex 324 -> Color 0
Vertex 325 -> Color 3
Vertex 326 -> Color 0
Vertex 327 -> Color 2
Vertex 328 -> Color 3
Vertex 329 -> Color 1
Vertex 330 -> Color 2
Vertex 331 -> Color 1
Vertex 332 -> Color 2
Vertex 333 -> Color 1
Vertex 334 -> Color 2
Vertex 335 -> Color 1
Vertex 336 -> Color 3
Vertex 337 -> Color 1
Vertex 338 -> Color 0
Vertex 339 -> Color 4
Vertex 340 -> Color 0
Vertex 341 -> Color 4
Vertex 342 -> Color 0
Vertex 343 -> Color 4
Vertex 344 -> Color 0
Vertex 345 -> Color 4
Vertex 346 -> Color 0
Vertex 347 -> Color 1
Vertex 348 -> Color 3
Vertex 349 -> Color 2
Vertex 350 -> Color 3
Vertex 351 -> Color 2
Vertex 352 -> Color 3
Vertex 353 -> Color 2
Vertex 354 -> Color 3
Vertex 355 -> Color 2
Vertex 356 -> Color 3
Vertex 357 -> Color 2
Vertex 358 -> Color 3
Vertex 359 -> Color 2
Vertex 360 -> Color 3
